店舗ID,店舗名,店舗名カナ,緯度,軽度,店舗URL,ドリンクURL,住所,電話番号,平均予算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getz305,地鶏専門店×贅沢個室 鳥桜 八王子駅前店,ジドリセンモンテンゼイタクコシツトリザクラ ハチオウジエキマエテン,35.658226,139.338186,https://r.gnavi.co.jp/m6nvb4y50000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/getz305/menu3,〒192-0082 東京都八王子市東町12-14 4F,050-3469-3724,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飲み放題メニュー,飲み放題メニュー,黒枝豆,きゅうりの特製,だし巻き玉子,有機トマトの丸ごとスライス,たこわさび,ピリ辛冷奴,漬物盛り合わせ,マグロとアボカド美味しいサラダ,アボカドと生ハムイタリアンサラダ,カリカリじゃこ大根サラダ,鶏と水菜のサラダ,黒豚しゃぶしゃぶ胡麻和えサラダ,特選お刺身2種盛合せ,特選お刺身3種盛合せ,炙りしめサバ,サーモン刺身,タコ刺身,熊本！馬刺し,馬刺し2種盛合せ,馬刺し3種盛合せ,カツオタタキ,黒豚タンの炭火焼き,黒豚,黒豚のトロトロ角煮,牛ロースのひびき柚子ソテー,地鶏のチキン南蛮,照り焼きチキン,ほくほくハッシュポテトの明太チーズ焼き,地鶏の砂肝ピリ辛炒め,豚肉のキムチ炒め,地鶏の唐揚げ,手羽先にんにく揚げ,明石の揚げたこ焼き,鶏軟骨唐揚げ,自家製さつま揚げ,鶏軟骨唐揚げ,ぼんじり唐揚げ,地鶏の唐揚げ,イカゲソ唐揚げ,カリカリポテトフライ,レンコンチップス,串焼き正肉（もも肉）/なんこつ/ぼんじり/鶏かわ　各種（1本）,串焼。きねぎま/砂肝/豚バラ串/各種（1本）,エリンギ/しいたけ串各種（1本）,白ネギ肉まき,トマトの肉巻き,串焼。白ネギ/にんにく各種（1本）,地鶏の焼き鳥　7本盛合せ,地鶏の焼き鳥　12本盛合せ,焼き鳥つくね5本盛合せ,焼き鳥つくね(2本),エイヒレの炙り焼き,もちお餅の焼き,厚切りベーコンの黒こしょう焼き/するめいかの一夜干し,鉄板ナポリタンスパゲッティ/きのこたっぷり醤油スパゲティ,豚肉ミルフィーユ鍋,豚バラ肉と豆腐チゲ鍋,和牛すき焼き鍋,野菜の盛り合わせ,豚バラ,鶏肉,牛ホルモンミックス,キムチ,ラーメン・うどん。おじや,抹茶アイス/バニラアイス,ワッフル,チョコレートわらび餅,,,,,,,,,,,,,,,,,
宴会特典キャンペーン♪,飲み放題内容, ,宴会特典キャンペーン♪,飲み放題内容, ,【トッピング】バター,冷やしトマト,オニオンスライス,いかの塩辛,茎わさびで食べる漁師屋冷奴,長芋の梅酢漬け,えんがわチャンジャユッケ,北海たこのわさび漬け,銀次の叩き胡瓜,【漁港直送】鮮魚のなめろう,つくね串（塩／タレ）,もも串（塩／タレ）,皮串（塩／タレ）,砂肝串（塩／タレ）,白飯,フォンダンショコラ,ごろっとマンゴーチョコバニラパフェ,ホクホク揚げ焼きいも～蜂蜜がけ～,いちご杏仁豆腐,おこさまセット,【おこさまドリンク】おかわり自由,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,298,298,298,398,398,398,398,498,298,298,298,298,198,248,498,398,398,298,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gg8w200,中華料理 喜楽宴,チュウカリョウリキラクエン,35.656977,139.312154,https://r.gnavi.co.jp/c0nh6nt70000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gg8w200/menu1,〒193-0835 東京都八王子市千人町2-20-9,050-3462-0058,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ピータン,クラゲの中華和え,腸詰,キュウリのニンニクタレ和え,キュウリのピリ辛ソース和え,バンバンジー,砂肝の和え物,シャキシャキゴマタレサラダ,キムチ,鶏なんこつ揚げ,ネギチャーシュー,ピータン豆腐,よだれ鶏,豚耳の辛味冷菜,枝豆,揚げピーナッツ,干し豆腐の和え物,ポテトフライ,チャーシュー,揚げレバー,イカゲソの唐揚げ,メンマ,三種冷菜の盛り合わせ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,390,390,390,390,390,390,390,299,390,390,299,390,390,299,299,299,299,390,390,390,299,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gewg701,西八酒場 鳥○商店,ニシハチサカバトリマルショウテン,35.657477,139.312493,https://r.gnavi.co.jp/9xc2hwsx0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gewg701/menu3,〒193-0835 東京都八王子市千人町2-19-4 2F,050-3461-0969,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冷奴,キムチ,枝豆,たぬき冷奴,オニオンスライス,たたききゅうり,梅きゅうり,アボカドの刺身,いぶりがっこチーズ,冷やしトマト,たこわさび,いかの塩辛,うずらの醤油漬け,しらすおろし,きゅうりの一本漬け,チャンジャ,クリームチーズチャンジャ,梅水晶,白レバー（低温調理）,さつま知覧鶏のむねタタキ,さつま知覧鶏のももタタキ,さつま知覧鶏のむねユッケ,じゃがバター,赤ウィンナー,エリンギバター,えいひれの炙り,出汁巻き玉子,炙りとり皮ポン酢,とろたく,よだれ鶏,炙り〆鮪,白,黒,追加,マカロニサラダ,自家製ポテトサラダ,蒸し鶏のサラダ,シーザーサラダ,ちくわの磯辺揚げ,フライドポテト,山盛りフライドポテト,軟骨からあげ,揚げナス,にんにく揚げ,大山鶏の塩からあげ,揚げ出し豆腐,たこの唐揚げ,特製チキン南蛮,とろレバー,砂肝,ぼんじり,手羽先,はつ,つくね,皮（タレ・塩）,とりもつ（タレ・ネギ味噌）,砂肝のえんがわ,ミニトマト,ししとう,しいたけ,ナス,せせり（ネギ味噌）,ねぎま,もも（にんにくダレ）,ミニトマトチーズ,チービー巻,ささみ,チーズつくね,月見つくね,ナスチーズ,もちベーコン,鶏白湯ラーメン,鶏白湯ラーメンハーフ,鶏辛ラーメン,鶏辛ラーメンハーフ,鳥○の親子丼,月見つくね丼,お茶漬け　梅,お茶漬け　しらす,韓国風しらす丼,ライス,本日のアイス,黒蜜きな粉アイス,わらび餅,,
250,250,250,280,300,350,350,350,350,350,350,350,350,350,350,430,480,480,550,580,680,650,380,380,400,480,480,480,550,550,550,580,580,300,250,380,580,580,350,350,600,450,450,450,480,480,480,650,260,260,260,260,260,260,260,260,260,260,260,260,260,300,300,300,300,300,300,300,300,300,300,580,380,580,380,600,500,400,450,500,200,300,250,300,400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gcrk399,焼鳥屋 鳥貴族 八王子北口店,ヤキトリヤトリキゾク ハチオウジキタグチテン,35.657601,139.336434,https://r.gnavi.co.jp/7czxpzh30000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gcrk399/menu3,〒192-0084 東京都八王子市三崎町5-19 F-one forum B1,042-634-9723,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
角瓶,角ハイボール,コーラハイ〈ウイスキー&コーラ〉,ジンジャーハイ〈ウイスキー&ジンジャーエール〉,こだわり酒場のレモンサワー,美酢ざくろチューハイ,オールフリー,大人のはちみつレモン,山崎蒸溜所貯蔵　焙煎樽仕込梅酒,紀州の南高梅酒,シャンディ・ガフ〈ビール&ジンジャーエール〉,カシスミルク,カシスソーダ,カシスオレンジ,カシスウーロン,ピーチフィズ,ピーチウーロン,ファジーネーブル,カルーアミルク,ジーマ,ウーロン茶,ミックスジュース,オレンジジュース,ジンジャーエール,C.C.レモン,コーラ,ホットウーロン茶,キッズ・ウーロン茶,キッズ・ミックスジュース,キッズ・オレンジジュース,キッズ・ジンジャーエール,キッズ・C.C.レモン,キッズ・コーラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b808572,九州居酒屋エビス 西八王子総本店,キュウシュウイザカヤエビス ニシハチオウジソウホンテン,35.655452,139.313973,https://r.gnavi.co.jp/evry2tjx0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/b808572/menu4,〒193-0832 東京都八王子市散田町3-18-14,050-3490-5933,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エビススタンダード飲み放題￥２０００,ビール,ホッピー,サワー,ハイボール,カクテル,ワイン,日本酒,焼酎,果実酒,ウイスキー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gegm000,八王子 長崎県五島列島直送 大衆酒場 クジラ商店,ハチオウジナガサキケンゴトウレットウチョクソウタイシュウサカバ クジラショウテン,35.659383,139.336838,https://r.gnavi.co.jp/sf849vmr0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gegm000/menu5,〒192-0081 東京都八王子市横山町9-22 OK-3ビル2F,050-3467-2791,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丹頂,景虎,浦霞,蒼天,八海山,上善如水,クジラ商店厳選日本酒,奥多摩湧水仕込の梅酒　ぷらり,五島列島産焼酎,越鳥南枝,黒霧島,明るい農村,吉四六,舞ここち,島の華,鳥飼,鍛高譚,残波,まさひろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,500,600,700,700,700,600,550,650,480,580,600,500,500,600,550,550,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getz306,完全個室 肉バル×食べ放題 御衛 八王子店,カンゼンコシツニクバルタベホウダイ ゴエイハチオウジテン,35.65809,139.338155,https://r.gnavi.co.jp/ecy80gbg0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/getz306/menu3,〒192-0082 東京都八王子市東町12-14 栗原ビル4F,050-3477-6315,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飲み放題メニュー,黒枝豆,たたき胡瓜,だし巻き玉子,冷んやり！トマトスライス,たこわさび,黒胡椒ぴりりトマトおろし冷奴,漬物盛り合わせ,大根とじゃこ青じそサラダ,アボカドと生ハムイタリアンサラダ,蛸ときゅうりとトマトイタリアンサラダ,マグロとアボカド美味しいサラダ,黒豚しゃぶしゃぶ胡麻和えサラダ,紅茶鴨野菜のサラダ,炙りしめサバ,熊本！馬刺し,タコ刺身,サーモン刺身,本日特選鮮魚刺身三点盛り,北海道ホタテ造り,カツオタタキ,黒豚タンの炭火焼き,黒豚のソルトグリル,黒豚のトロトロ角煮,地鶏のコリコリつくね,地鶏のチキン南蛮,マグロの葱まみれ,もつピリ辛味噌炒め,ワカサギ天ぷら,ホタテバター焼き,海鮮カルパッチョ,牛もつ味噌炒め,じゃがいも明太子チーズ焼き,名物！鮪ネギ炒め,国産牛！ローストビーフ,明石の揚げたこ焼き,鶏軟骨唐揚げ,手羽先にんにく揚げ,ぼんじり唐揚げ,自家製さつま揚げ,地鶏の唐揚げ,イカゲソ唐揚げ,枝豆カリカリ揚げ,ポテトフライ,レンコンチップス,串焼き　各種（1本）,串焼き　各種（1本）,エイヒレの炙り焼き,子持ちししゃも,するめいかの一夜干し,黒豚トロネギ塩焼き,お茶漬け（鮭／梅）,博多！焼きラーメン,明太子うどん,ホットケーキ,わらび餅と抹茶アイス黒蜜かけ,しっとりどら焼き,チョコレートわらび餅,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,490,390,520,490,450,620,680,890,780,890,850,780,780,890,680,780,1580,680,680,820,780,790,650,780,820,970,660,890,780,880,820,780,860,680,590,680,680,680,680,590,580,420,590,170,180,580,580,780,780,680,730,730,580,680,580,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g848904,ローカルインディア 八王子東急スクエア店,ローカルインディア ハチオウジトウキュウスクエアテン,35.65738,139.338764,https://r.gnavi.co.jp/esk4yh6z0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/g848904/menu3,〒192-0083 東京都八王子市旭町9-1 八王子東急スクエア8F,050-3476-8614,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
チキンマクニ,チキンマサラ,ポークカレー,ポテトパラグ,ポークムグライ,フィッシュカレー,ベジタブルカレー,ダールカレー,プレーンナン,ガーリックナン,ポテトナン,チーズナン,マサラ風ピクルス,スパイシーソーセージ,チキンシーク（2本）,ポークシーク（2本）,ポテトサモサ（1個）,ポテトポコラ,フィッシュポコラ,パニールポコラ（インドのチーズ）,ライチシャーベット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,1490,1000,1120,1100,1050,1010,1000,320,590,590,590,500,500,620,620,310,600,700,700,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g747682,北の味紀行と地酒　北海道 八王子駅前店,キタノアジキコウトジザケホッカイドウ ハチオウジエキマエテン,35.656352,139.338465,https://r.gnavi.co.jp/g747682/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/g747682,〒192-0083 東京都八王子市旭町2-5 ツインタワーA館6F,050-3463-5114,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
単品,北海道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a250708,熟成焼鳥 居酒屋 かまどか 八王子店,ジュクセイヤキトリイザカヤカマドカ ハチオウジテン,35.657584,139.33644,https://r.gnavi.co.jp/a250708/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/a250708/drink,〒192-0084 東京都八王子市三崎町5-19 エフ・ワンフォーラム3F,050-3476-7419,2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｃ,アサヒスーパードライ,アサヒスーパードライ　555mlジョッキ,シャンディガフ,竹鶴ハイボール,ハイボール,ジンジャーハイボール,コークハイボール,大人のジンジャーハイボール,柚子ハイボール,白桃ハイボール,ブラックニッカ,竹鶴ピュアモルト,生絞りレモンサワー／生絞りグレープフルーツサワー,沖縄シークワーサーサワー,紀州南高梅,酎ハイ,カルピスサワー,すりおろし白桃サワー,ゆずみつサワー,ラムネサワー,お茶割り各種,国産玄米緑茶ハイ,おかわり焼酎,赤武　F吟醸,紀土　純米大吟醸　山田錦,うまからまんさく　特別純米酒,冷酒(辛口),熱燗(辛口),獺祭,醸し人九平次,清酒,寫楽,モダン仙禽,澪(みお)スパークリング,澪ブリュット,【赤】タクン・セレクション・カベルネ・ソーヴィニヨン・メルロー,【白】タクン・セレクション・シャルドネ・ソーヴイニヨン・ブラン,サントネージュ　和の雫,サントネージュ　スパークリング　かみのやま産葡萄,一刻者,金黒25度,富乃宝山,芋日和,ニッカ・ザ・麦焼酎,知心剣,麦日和,ボトルセット,やさしさ梅酒,静岡　恋する白いちご,瀬戸内の恵み芳熟ピオーネ,香る三ケ日みかん酒,京柚子,モスコミュール,スクリュードライバー,カシス,ピーチウーロン,ファジーネーブル,抹茶ラテ,カルーアミルク,津軽りんごジュース,川中島白桃ネクター,ソフトドリンク,アサヒドライゼロ,スタイルバランス,,,,,,,,,,,,,,,,,,,,,
590,590,690,590,590,390,490,490,490,490,490,490,590,490,390,390,330,390,490,490,390,390,450,290,890,490,890,490,890,490,180,590,270,690,540,990,490,890,390,690,440,790,490,890,300,990,990,550,500,550,500,2800,2900,590,720,490,720,590,2900,490,550,590,720,490,450,490,490,490,490,490,490,490,490,490,490,490,290,390,290,450,390,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e919301,寿司居酒屋 や台ずし 八王子三崎町,スシイザカヤヤタイズシ ハチオウジミサキチョウ,35.65722,139.336416,https://r.gnavi.co.jp/e919301/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/e919301/menu8,〒192-0084 東京都八王子市三崎町5-24 サンプラザ24 1F,050-3476-2225,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生げそ刺,いか刺,かにみそつまみ,甘海老刺,サーモン刺,たこ刺,いわし刺,はまち刺,穴子つまみ,赤海老刺,〆さば刺,つぶ貝刺,びんちょう刺,こはだ刺,しゃこつまみ,真鯛刺,あじ刺,ほたて刺,本まぐろ刺,数の子つまみ,うなぎつまみ,平目刺,うにつまみ,中とろ刺,大とろ刺,とろざんまい握り,ねぎとろユッケ,とろざんまい刺身,中とろ尽くし握り,本まぐろ刺身,中とろ刺身,大とろ刺身,中とろ握り,炙りとろ握り,大とろ握り,ねぎとろ軍艦,鉄火手巻,とろたく手巻,ねぎとろ手巻,おでん大根,舞茸の天ぷら,プリプリエビマヨ,ジャンボシュウマイ,サーモンユッケ,ねぎとろユッケ,厚焼き玉子明太マヨ,鶏ハラミ炭火焼き,カキフライ,う巻,さんま塩焼き,さんま刺,さんま握り,ベビーほたてポン酢,キハダまぐろの白子ポン酢,追加豆富,追加野菜,追加ホルモン,ラーメンセット,うどんセット,酢めし雑炊セット,,,,,,,,,,,,,,,,,,,,,,,,,,
399,499,499,499,599,599,599,599,599,599,699,699,699,699,699,699,699,699,799,999,999,999,1499,1499,1999,1299,799,1299,799,799,1499,1999,299,399,399,299,199,299,499,599,499,599,399,399,799,399,499,799,499,499,499,599,499,599,129,399,499,299,399,999,399,399,399,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p674174,個室空間 湯葉豆腐料理 千年の宴 高尾南口駅前店,コシツクウカンユバドウフリョウリセンネンノウタゲ タカオミナミグチエキマエテン,35.64142,139.283595,https://r.gnavi.co.jp/p674174/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/p674174/menu4,〒193-0845 東京都八王子市初沢町1231-35 京王高尾ビルアネックス3F,042-668-3188,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宴会特典キャンペーン♪,《おとなの方とご一緒に☆子供会・クラブ活動の集まりなどにおすすめ【小学生以下限定】お子様宴会【5品】,グランドの甘味すべて！スイーツ食べ放題,北海道バニラアイス,飲み放題内容, ,プレミアム飲み放題内容,注意事項,宴会特典キャンペーン♪,《おとなの方とご一緒に☆子供会・クラブ活動の集まりなどにおすすめ【小学生以下限定】お子様宴会【5品】,グランドの甘味すべて！スイーツ食べ放題,北海道バニラアイス,飲み放題内容, ,プレミアム飲み放題内容,注意事項,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,500,100,1500,500,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gean507,七輪炭火焼肉 味ん味ん 片倉店,シチリンスミビヤキニクミンミン カタクラテン,35.643062,139.339549,https://r.gnavi.co.jp/r0m0u8ej0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gean507/menu3,〒192-0914 東京都八王子市片倉町484-1,050-3466-1344,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
和牛上カルビ,和牛中落カルビ（限定品）,カイノミ,ブリスケ（肩カルビ）,ミスジ,つぼ漬カルビ,和牛ロース,肩サンカク,薄切り和牛のすき焼き風,ロース,牛タン(ネギ塩+50円）,牛タンの味噌漬焼,ハラミ〈塩、たれ〉,牛ホルモン〈塩、たれ〉,コプチャン（丸腸,ミノ〈塩、たれ〉,レバー〈ごま塩、たれ〉,ハツ〈塩、たれ〉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,760,880,670,990,580,790,770,790,550,680,500,630,500,500,630,570,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g952100,炭火食菜 ○まる,スミビショクサイマル,35.658627,139.336596,https://r.gnavi.co.jp/g952100/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/g952100/menu4,〒192-0085 東京都八王子市中町3-2 スプリングガーデンB1,050-3464-2308,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鶏すきみ,若鶏のバジル風味,豚カルビ（塩こしょう・味噌だれ、塩だれ）,カルビ（タレ・塩ダレ）,ネギカルビ,天然大海老の粗塩焼,チャンジャ,サンチュ,チョレギサラダ,薩摩軍鶏のたたき,北海ホタテのバター醤油焼,新潟県産のコシヒカリ,じゃこと高菜の石焼めし,鶏雑炊,冷麺,ビビン麺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,580,580,980,1080,380,480,380,680,780,980,200,250,680,580,580,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b138102,天ぷらバル 慶 八王子店,テンプラバルケイ ハチオウジテン,35.656951,139.3338,https://r.gnavi.co.jp/mpypmy570000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/b138102/menu2,〒192-0073 東京都八王子市寺町43-2,050-3476-3888,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新型コロナウィルス感染症拡大防止のための慶の取り組み,【お客様へのお願い】,【スタッフの取り組み】,【店舗の衛生管理について】,真鯵天ぷら,紅生姜の天ぷら,穴子,かしわ,季節のかき揚げ,大葉,南瓜,茄子,椎茸,舞茸,蓮根,山芋,ちくわ,アスパラガス,黒糖そら豆,酒盗クリームチーズ,クリームチーズ生ハム巻き,チャンジャ,漬物盛合わせ,国産鶏のゴマドレサラダ,鮮魚カルパッチョ,バニラアイス,わらびもち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,170,400,400,380,100,150,180,180,200,200,200,180,300,390,390,390,390,480,550,690,300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
